script_name,point_index,axis,v_percent,a_percent,t_rel_sec,x_mm,y_mm,z_mm,rx_deg,ry_deg,rz_deg
x_calibrate,9,x,40,100,0.8199514230000204,-283.2785949707031,-449.97406005859375,499.9530029296875,-169.8927764892578,0.0003205097164027393,172.0069122314453
x_calibrate,9,x,40,100,0.8299816430007922,-276.91680908203125,-449.9798583984375,499.9610900878906,-169.8923797607422,3.734204437932931e-05,172.00799560546875
x_calibrate,9,x,40,100,0.8399479430008796,-270.5753173828125,-449.97833251953125,499.9599609375,-169.89266967773438,0.00026622178847901523,172.00814819335938
x_calibrate,9,x,40,100,0.8500072780007031,-264.25555419921875,-449.9776611328125,499.95330810546875,-169.8927001953125,0.00024072064843494445,172.00807189941406
x_calibrate,9,x,40,100,0.860030205003568,-251.69776916503906,-449.9769287109375,499.95513916015625,-169.89149475097656,-0.00012033434177283198,172.00733947753906
x_calibrate,9,x,40,100,0.8699880080021103,-245.47752380371094,-449.97509765625,499.9643859863281,-169.8904571533203,-0.00039503947482444346,172.00625610351562
x_calibrate,9,x,40,100,0.879952104005497,-239.29025268554688,-449.97613525390625,499.9706115722656,-169.89013671875,-0.00046156742610037327,172.00645446777344
x_calibrate,9,x,40,100,0.8899504540022463,-233.14083862304688,-449.9752197265625,499.9653015136719,-169.89163208007812,0.00043463584734126925,172.0071258544922
x_calibrate,9,x,40,100,0.8999650140031008,-224.04251098632812,-449.974365234375,499.95068359375,-169.8921661376953,0.0005868294974789023,172.00753784179688
x_calibrate,9,x,40,100,0.9099676129990257,-215.0975341796875,-449.976806640625,499.95208740234375,-169.89137268066406,-0.00019929635163862258,172.00804138183594
x_calibrate,9,x,40,100,0.9199551420024363,-209.25143432617188,-449.97784423828125,499.9613342285156,-169.89002990722656,-0.0015159340109676123,172.00636291503906
x_calibrate,9,x,40,100,0.9299890600013896,-203.48147583007812,-449.9786376953125,499.9653625488281,-169.889404296875,-0.001934179337695241,172.0062713623047
x_calibrate,9,x,40,100,0.939980627001205,-197.79551696777344,-449.9812316894531,499.95947265625,-169.88975524902344,-0.0013985401019454002,172.00726318359375
x_calibrate,9,x,40,100,0.9500172600019141,-186.7666015625,-449.9801940917969,499.9464416503906,-169.89137268066406,1.0133122486877255e-05,172.00814819335938
x_calibrate,9,x,40,100,0.9600439830028336,-181.44140625,-449.9796447753906,499.94464111328125,-169.89173889160156,0.00025561617803759873,172.0081787109375
x_calibrate,9,x,40,100,0.9700068960009958,-173.73353576660156,-449.9770202636719,499.9544677734375,-169.89047241210938,-0.0005829884903505445,172.0060272216797
x_calibrate,9,x,40,100,0.9800268870021682,-168.76686096191406,-449.9814758300781,499.96185302734375,-169.88963317871094,-0.0010641884291544557,172.00634765625
x_calibrate,9,x,40,100,0.9899684199990588,-163.94715881347656,-449.9881286621094,499.9634704589844,-169.8889617919922,-0.001077854773029685,172.00758361816406
x_calibrate,9,x,40,100,1.000017005004338,-154.8314208984375,-449.99005126953125,499.9474182128906,-169.88961791992188,-0.0005686445510946214,172.00833129882812
x_calibrate,9,x,40,100,1.009957886999473,-150.5377960205078,-449.9869079589844,499.9362487792969,-169.8908233642578,8.795444591669366e-05,172.00830078125
x_calibrate,9,x,40,100,1.0200440129992785,-146.4425811767578,-449.9800720214844,499.9297180175781,-169.8917694091797,0.00023001029330771416,172.006591796875
x_calibrate,9,x,40,100,1.0300095210041036,-142.5277862548828,-449.9819030761719,499.93341064453125,-169.8917999267578,0.0004103620885871351,172.00579833984375
x_calibrate,9,x,40,100,1.0399854280040017,-135.2601776123047,-449.99920654296875,499.9623107910156,-169.89010620117188,-0.00027875544037669897,172.0076446533203
x_calibrate,9,x,40,100,1.049936178002099,-130.33091735839844,-450.0047912597656,499.96600341796875,-169.89048767089844,-0.00013633786875288934,172.00787353515625
x_calibrate,9,x,40,100,1.0600337060022866,-127.29503631591797,-450.0023193359375,499.9543151855469,-169.89215087890625,0.00036461613490246236,172.00770568847656
x_calibrate,9,x,40,100,1.0699513740037219,-125.85284423828125,-450.000244140625,499.94873046875,-169.89279174804688,0.0007040943019092083,172.00758361816406
x_calibrate,9,x,40,100,1.079949614002544,-123.1168212890625,-449.9972229003906,499.9395446777344,-169.89413452148438,0.001122219837270677,172.00796508789062
x_calibrate,9,x,40,100,1.0899678010027856,-118.24545288085938,-449.9978332519531,499.935302734375,-169.89488220214844,0.0008611483499407768,172.0062255859375
x_calibrate,9,x,40,100,1.0999880230010604,-116.08499908447266,-450.0032653808594,499.9387512207031,-169.8946533203125,0.000417528412071988,172.00704956054688
x_calibrate,9,x,40,100,1.1099479800031986,-114.1037368774414,-450.007080078125,499.940673828125,-169.89431762695312,0.00033763129613362253,172.00677490234375
x_calibrate,9,x,40,100,1.1200155410042498,-112.29920196533203,-450.0090026855469,499.93994140625,-169.8942413330078,0.00013697434042114764,172.00692749023438
x_calibrate,9,x,40,100,1.1299900760059245,-109.18763732910156,-450.0135192871094,499.9294738769531,-169.89459228515625,0.00029393890872597694,172.00588989257812
x_calibrate,9,x,40,100,1.139958009000111,-107.25939178466797,-450.0152893066406,499.920654296875,-169.8948974609375,0.00045296919415704906,172.00537109375
x_calibrate,9,x,40,100,1.1500044300046284,-106.14703369140625,-450.0176086425781,499.919677734375,-169.894775390625,0.00037285094731487334,172.00494384765625
x_calibrate,9,x,40,100,1.1600610000023153,-105.16822052001953,-450.0198059082031,499.92205810546875,-169.89443969726562,1.929283644130919e-05,172.0046844482422
x_calibrate,9,x,40,100,1.1699713640045957,-104.3121109008789,-450.02349853515625,499.92724609375,-169.8939971923828,-0.000595123041421175,172.00372314453125
x_calibrate,9,x,40,100,1.1800179950005258,-102.91665649414062,-450.0252990722656,499.9295654296875,-169.89401245117188,-0.0013053384609520435,172.00204467773438
x_calibrate,9,x,40,100,1.1900183890029439,-102.35955810546875,-450.0245666503906,499.9285888671875,-169.89425659179688,-0.0013919471530243754,172.00131225585938
x_calibrate,9,x,40,100,1.199978958000429,-101.8849105834961,-450.0240173339844,499.92572021484375,-169.89476013183594,-0.0014193827519193292,172.0010986328125
x_calibrate,9,x,40,100,1.2099457680014893,-101.48474884033203,-450.0232238769531,499.92523193359375,-169.89503479003906,-0.001531861606054008,172.000732421875
x_calibrate,9,x,40,100,1.2199590870004613,-100.76311492919922,-450.0254821777344,499.93328857421875,-169.89486694335938,-0.0022076070308685303,171.9996337890625
x_calibrate,9,x,40,100,1.2300789470027667,-100.56534576416016,-450.0264892578125,499.9352111816406,-169.8949737548828,-0.002258911030367017,171.99937438964844
x_calibrate,9,x,40,100,1.2400441540012253,-100.48250579833984,-450.0263366699219,499.9350891113281,-169.89517211914062,-0.0022698568645864725,171.99935913085938
x_calibrate,9,x,40,100,1.2500131590059027,-100.34954071044922,-450.02532958984375,499.93359375,-169.89552307128906,-0.00221344199962914,171.9985809326172
x_calibrate,9,x,40,100,1.260001219001424,-100.250244140625,-450.02423095703125,499.9322814941406,-169.89581298828125,-0.002237633103504777,171.99783325195312
x_calibrate,9,x,40,100,1.2700079850037582,-100.11754608154297,-450.024658203125,499.9319763183594,-169.89617919921875,-0.0023089186288416386,171.99746704101562
x_calibrate,9,x,40,100,1.2799793439990026,-100.0761489868164,-450.02532958984375,499.9329833984375,-169.89625549316406,-0.002352898707613349,171.9972686767578
